State,County,Year,Days with AQI,Good Days,Moderate Days,Unhealthy for Sensitive Groups Days,Unhealthy Days,Very Unhealthy Days,Hazardous Days,Max AQI,90th Percentile AQI,Median AQI,Days CO,Days NO2,Days Ozone,Days SO2,Days PM2.5,Days PM10
Missouri,Iron,2016,366,359,7,0,0,0,0,87,21,4,0,0,0,366,0,0
Missouri,Jackson,2016,366,291,74,1,0,0,0,105,57,38,0,90,0,1,235,40
Missouri,Jasper,2016,361,319,41,1,0,0,0,110,51,34,0,0,191,0,0,170
Missouri,Jefferson,2016,366,281,83,2,0,0,0,108,60,40,0,0,163,8,190,5
Missouri,Lincoln,2016,214,182,31,1,0,0,0,101,61,39,0,0,214,0,0,0
Missouri,Monroe,2016,366,353,13,0,0,0,0,87,44,32,0,0,363,0,0,3
Missouri,Perry,2016,214,173,40,1,0,0,0,119,64,42,0,0,214,0,0,0
Missouri,Saint Charles,2016,364,304,48,11,1,0,0,151,67,32,0,0,213,151,0,0
Missouri,Saint Louis,2016,366,270,89,7,0,0,0,136,65,40,0,38,165,0,163,0
Missouri,Sainte Genevieve,2016,214,185,27,2,0,0,0,105,54,39,0,0,214,0,0,0
Missouri,St. Louis City,2016,366,236,127,2,1,0,0,159,62,45,0,24,135,0,194,13
Missouri,Stoddard,2016,121,109,12,0,0,0,0,88,50,24,0,0,0,0,121,0
Missouri,Taney,2016,264,253,11,0,0,0,0,63,46,35,0,0,200,0,64,0
Montana,Cascade,2016,356,343,13,0,0,0,0,72,39,25,0,0,0,0,356,0
Montana,Fergus,2016,366,356,10,0,0,0,0,87,44,36,0,0,342,0,21,3
Montana,Flathead,2016,366,326,40,0,0,0,0,77,51,35,0,0,238,0,79,49
Montana,Gallatin,2016,366,317,38,7,3,0,1,365,56,25,3,10,0,0,353,0
Montana,Lake,2016,120,117,2,1,0,0,0,130,18,6,0,0,0,0,120,0
Montana,Lewis and Clark,2016,366,316,43,7,0,0,0,146,53,40,0,0,277,0,89,0
Montana,Lincoln,2016,366,265,101,0,0,0,0,99,67,33,0,0,0,0,361,5
Montana,Missoula,2016,366,166,175,25,0,0,0,139,95,53,0,0,50,0,316,0
Montana,Phillips,2016,366,353,13,0,0,0,0,95,44,33,0,0,319,0,47,0
Montana,Powder River,2016,366,322,44,0,0,0,0,100,54,37,0,0,272,0,53,41
Montana,Powell,2016,119,118,1,0,0,0,0,53,18,8,0,0,0,0,119,0
Montana,Ravalli,2016,351,278,62,9,2,0,0,158,62,26,0,0,0,0,351,0
Montana,Richland,2016,366,348,18,0,0,0,0,99,47,36,0,1,305,3,49,8
Montana,Roosevelt,2016,104,101,3,0,0,0,0,77,19,10,0,0,0,0,104,0
Montana,Rosebud,2016,366,323,41,2,0,0,0,132,52,38,0,15,294,1,28,28
Montana,Sanders,2016,335,324,11,0,0,0,0,91,25,11,0,0,0,0,38,297
Montana,Sheridan,2016,117,113,4,0,0,0,0,79,23,11,0,0,0,0,117,0
Montana,Silver Bow,2016,366,310,56,0,0,0,0,94,59,22,0,0,0,0,315,51
Montana,Yellowstone,2016,363,347,15,1,0,0,0,124,40,22,0,0,0,48,315,0
Nebraska,Cass,2016,352,322,30,0,0,0,0,99,48,22,0,0,0,0,0,352
Nebraska,Dawson,2016,12,12,0,0,0,0,0,49,46,14,0,0,0,0,0,12
Nebraska,Douglas,2016,366,279,83,4,0,0,0,130,58,40,0,0,192,16,148,10
Nebraska,Hall,2016,113,110,3,0,0,0,0,53,37,22,0,0,0,0,113,0
Nebraska,Knox,2016,350,323,26,1,0,0,0,101,48,35,0,0,350,0,0,0
Nebraska,Lancaster,2016,267,245,22,0,0,0,0,74,49,36,0,0,198,7,62,0
Nebraska,Sarpy,2016,357,315,40,2,0,0,0,120,51,32,0,0,0,0,357,0
Nebraska,Scotts Bluff,2016,87,83,4,0,0,0,0,57,41,19,0,0,0,0,87,0
Nebraska,Thomas,2016,113,113,0,0,0,0,0,38,23,11,0,0,0,0,113,0
Nebraska,Washington,2016,117,111,6,0,0,0,0,61,43,24,0,0,0,0,117,0
Nevada,Carson City,2016,366,303,63,0,0,0,0,93,61,42,0,0,327,0,39,0
Nevada,Churchill,2016,351,284,66,1,0,0,0,108,61,41,0,0,351,0,0,0
Nevada,Clark,2016,366,125,215,25,0,1,0,268,93,58,0,27,219,0,114,6
Nevada,Douglas,2016,336,300,35,1,0,0,0,105,53,26,0,0,0,0,336,0
Nevada,Elko,2016,345,340,4,1,0,0,0,134,33,19,0,0,0,0,17,328
Nevada,Lyon,2016,352,282,69,1,0,0,0,101,61,41,0,0,352,0,0,0
Nevada,Nye,2016,366,349,15,1,0,0,1,349,35,15,0,0,0,0,0,366
Nevada,Washoe,2016,366,234,125,7,0,0,0,108,77,46,0,16,280,0,59,11
Nevada,White Pine,2016,361,300,61,0,0,0,0,93,58,43,0,0,358,0,3,0
New Hampshire,Belknap,2016,257,241,16,0,0,0,0,84,49,33,0,0,180,0,77,0
New Hampshire,Cheshire,2016,366,317,48,1,0,0,0,105,53,36,0,0,287,0,79,0
New Hampshire,Coos,2016,365,303,58,4,0,0,0,119,61,44,0,0,365,0,0,0
New Hampshire,Grafton,2016,366,347,19,0,0,0,0,77,45,33,0,0,294,0,72,0
New Hampshire,Hillsborough,2016,366,333,30,3,0,0,0,108,50,37,0,0,355,0,11,0
New Hampshire,Merrimack,2016,366,352,14,0,0,0,0,84,44,31,0,0,357,9,0,0
New Hampshire,Rockingham,2016,366,320,44,2,0,0,0,122,54,38,0,0,309,0,57,0
New Jersey,Atlantic,2016,366,316,49,1,0,0,0,129,54,38,0,0,287,2,77,0
New Jersey,Bergen,2016,366,251,105,9,1,0,0,151,71,42,0,93,142,0,131,0
New Jersey,Camden,2016,366,221,134,11,0,0,0,142,74,45,2,16,183,2,153,10
New Jersey,Cumberland,2016,366,301,64,1,0,0,0,136,59,39,0,4,244,0,118,0
New Jersey,Essex,2016,366,274,89,3,0,0,0,136,61,40,0,81,150,0,134,1
New Jersey,Gloucester,2016,266,203,56,7,0,0,0,143,67,39,0,0,214,0,52,0
New Jersey,Hudson,2016,366,260,104,2,0,0,0,119,64,42,0,73,138,0,155,0
New Jersey,Hunterdon,2016,355,270,78,6,1,0,0,156,64,39,0,0,279,0,76,0
New Jersey,Mercer,2016,366,256,97,12,1,0,0,151,64,42,0,0,233,0,133,0
New Jersey,Middlesex,2016,366,273,81,11,1,0,0,151,71,40,0,17,232,0,117,0
New Jersey,Monmouth,2016,236,204,29,3,0,0,0,136,58,37,0,0,236,0,0,0
New Jersey,Morris,2016,364,322,39,2,1,0,0,151,54,34,0,18,324,0,22,0
New Jersey,Ocean,2016,362,298,58,5,1,0,0,161,64,37,0,0,202,0,160,0
New Jersey,Passaic,2016,270,220,45,5,0,0,0,136,61,39,0,0,222,0,48,0
New Jersey,Union,2016,366,243,123,0,0,0,0,88,62,42,0,88,0,0,278,0
New Jersey,Warren,2016,366,277,86,3,0,0,0,119,59,39,0,30,151,0,185,0
New Mexico,Bernalillo,2016,366,193,170,3,0,0,0,143,71,50,0,3,235,0,71,57
New Mexico,Catron,2016,108,105,3,0,0,0,0,57,20,9,0,0,0,0,108,0
New Mexico,Chaves,2016,117,116,1,0,0,0,0,89,30,17,0,0,0,0,117,0
New Mexico,Dona Ana,2016,366,154,197,12,2,0,1,585,87,54,0,1,221,0,64,80
New Mexico,Eddy,2016,362,292,70,0,0,0,0,100,61,44,0,2,360,0,0,0
New Mexico,Lea,2016,364,312,52,0,0,0,0,97,58,41,0,4,349,0,11,0
New Mexico,Lincoln,2016,113,111,2,0,0,0,0,70,20,10,0,0,0,0,113,0
New Mexico,Los Alamos,2016,119,119,0,0,0,0,0,24,16,8,0,0,0,0,119,0
New Mexico,Luna,2016,360,338,19,1,2,0,0,162,39,17,0,0,0,0,0,360
New Mexico,Rio Arriba,2016,362,304,58,0,0,0,0,80,54,44,0,0,359,0,3,0
New Mexico,San Juan,2016,366,273,91,2,0,0,0,108,71,44,0,10,355,0,0,1
New Mexico,Sandoval,2016,361,292,69,0,0,0,0,90,61,42,0,0,361,0,0,0
New Mexico,Santa Fe,2016,366,301,65,0,0,0,0,90,61,43,0,0,363,0,3,0
New Mexico,Socorro,2016,102,101,1,0,0,0,0,67,20,11,0,0,0,0,102,0
New Mexico,Taos,2016,362,360,2,0,0,0,0,54,25,12,0,0,0,0,362,0
New Mexico,Valencia,2016,362,280,82,0,0,0,0,97,61,43,0,0,362,0,0,0
New York,Albany,2016,366,313,51,2,0,0,0,119,58,36,0,0,274,0,92,0
New York,Bronx,2016,366,281,81,4,0,0,0,140,64,41,0,82,174,0,110,0
New York,Chautauqua,2016,366,324,39,3,0,0,0,140,54,37,0,0,352,3,11,0
New York,Dutchess,2016,362,333,24,5,0,0,0,122,49,34,0,0,353,9,0,0
New York,Erie,2016,366,281,79,6,0,0,0,136,61,41,0,27,193,3,143,0
New York,Essex,2016,366,333,31,2,0,0,0,112,49,39,0,0,365,0,1,0
New York,Franklin,2016,366,365,1,0,0,0,0,51,36,20,0,142,198,26,0,0
New York,Hamilton,2016,343,328,13,2,0,0,0,112,44,33,0,0,324,19,0,0
New York,Herkimer,2016,353,343,6,4,0,0,0,108,43,32,0,0,347,6,0,0
New York,Jefferson,2016,332,307,23,2,0,0,0,122,48,34,0,0,332,0,0,0
New York,Kings,2016,366,325,41,0,0,0,0,80,52,28,0,0,0,0,366,0
New York,Monroe,2016,366,313,51,2,0,0,0,122,56,38,0,7,224,4,131,0
New York,Nassau,2016,366,337,29,0,0,0,0,69,48,23,0,0,0,15,351,0
New York,New York,2016,366,247,115,4,0,0,0,126,67,43,0,0,161,0,205,0
New York,Niagara,2016,220,197,20,3,0,0,0,119,54,39,0,0,220,0,0,0
New York,Oneida,2016,362,342,20,0,0,0,0,64,43,20,0,0,0,0,362,0
New York,Onondaga,2016,366,339,25,2,0,0,0,122,49,34,0,0,320,0,46,0
New York,Orange,2016,366,329,36,1,0,0,0,112,51,36,0,0,276,0,90,0
New York,Oswego,2016,283,261,21,1,0,0,0,101,47,34,0,0,283,0,0,0
New York,Putnam,2016,361,322,34,4,1,0,0,156,51,35,0,0,356,5,0,0
New York,Queens,2016,366,286,74,6,0,0,0,143,64,39,0,69,198,0,99,0
New York,Richmond,2016,366,278,78,9,1,0,0,151,66,40,0,0,222,0,144,0
New York,Rockland,2016,363,303,56,4,0,0,0,136,61,36,0,0,299,0,64,0
New York,Saratoga,2016,350,328,19,3,0,0,0,119,48,33,0,0,350,0,0,0
New York,Steuben,2016,363,335,26,2,0,0,0,122,49,36,3,0,307,1,52,0
New York,Suffolk,2016,366,298,60,8,0,0,0,150,58,40,0,0,282,0,84,0
New York,Tompkins,2016,361,331,28,2,0,0,0,122,48,36,0,0,361,0,0,0
New York,Wayne,2016,351,321,28,2,0,0,0,136,48,34,0,0,351,0,0,0
New York,Westchester,2016,366,300,60,6,0,0,0,140,64,37,0,0,283,0,83,0
North Carolina,Alexander,2016,278,246,32,0,0,0,0,100,51,39,0,0,212,0,0,66
North Carolina,Avery,2016,358,316,38,4,0,0,0,149,51,41,0,0,346,0,12,0
North Carolina,Beaufort,2016,344,343,1,0,0,0,0,62,11,0,0,0,0,344,0,0
North Carolina,Brunswick,2016,74,64,8,2,0,0,0,128,65,0,0,0,0,74,0,0
North Carolina,Buncombe,2016,366,300,58,4,4,0,0,167,58,38,0,0,167,0,199,0
North Carolina,Caldwell,2016,264,230,34,0,0,0,0,90,51,40,0,0,214,50,0,0
North Carolina,Carteret,2016,327,308,19,0,0,0,0,93,47,36,0,0,327,0,0,0
North Carolina,Caswell,2016,329,303,26,0,0,0,0,97,49,32,0,0,207,0,4,118
North Carolina,Catawba,2016,358,276,79,1,2,0,0,153,55,36,0,0,0,0,358,0
North Carolina,Cumberland,2016,366,286,80,0,0,0,0,93,57,41,0,0,172,8,184,2
North Carolina,Davidson,2016,362,279,83,0,0,0,0,93,56,35,0,0,0,0,362,0
North Carolina,Durham,2016,366,272,93,1,0,0,0,119,58,41,0,0,158,0,208,0
North Carolina,Edgecombe,2016,356,305,51,0,0,0,0,97,54,34,0,0,180,0,176,0
North Carolina,Forsyth,2016,366,269,94,3,0,0,0,119,64,42,0,19,192,0,155,0
North Carolina,Graham,2016,213,162,50,1,0,0,0,112,64,45,0,0,213,0,0,0
North Carolina,Granville,2016,213,179,34,0,0,0,0,97,61,41,0,0,213,0,0,0
North Carolina,Guilford,2016,366,272,90,4,0,0,0,133,64,42,0,0,175,0,184,7
North Carolina,Haywood,2016,265,207,54,4,0,0,0,142,64,44,0,0,213,0,52,0
North Carolina,Hyde,2016,108,105,3,0,0,0,0,53,39,20,0,0,0,0,108,0
North Carolina,Jackson,2016,271,179,83,7,2,0,0,154,71,45,0,0,210,0,61,0
North Carolina,Johnston,2016,304,238,65,1,0,0,0,107,56,40,0,0,174,0,130,0
North Carolina,Lee,2016,363,279,84,0,0,0,0,100,58,43,0,0,197,0,166,0
North Carolina,Lenoir,2016,193,171,22,0,0,0,0,97,51,40,0,0,193,0,0,0
North Carolina,Lincoln,2016,211,173,36,1,1,0,0,156,61,44,0,0,211,0,0,0
North Carolina,Macon,2016,345,321,23,1,0,0,0,101,48,35,0,0,345,0,0,0
North Carolina,Martin,2016,277,264,13,0,0,0,0,97,46,33,0,0,197,64,0,16
North Carolina,Mecklenburg,2016,366,244,115,6,1,0,0,154,77,44,0,9,242,0,115,0
North Carolina,Mitchell,2016,232,207,21,1,3,0,0,159,52,28,0,0,0,0,232,0
North Carolina,Montgomery,2016,365,324,41,0,0,0,0,87,51,37,0,0,273,0,92,0
North Carolina,New Hanover,2016,361,331,30,0,0,0,0,90,49,31,0,0,178,16,167,0
North Carolina,Person,2016,214,192,21,1,0,0,0,101,51,40,0,0,214,0,0,0
North Carolina,Pitt,2016,288,242,46,0,0,0,0,100,55,38,0,0,162,0,126,0
North Carolina,Rockingham,2016,212,183,28,1,0,0,0,101,58,42,0,0,212,0,0,0
North Carolina,Rowan,2016,360,313,47,0,0,0,0,97,58,37,0,0,360,0,0,0
North Carolina,Swain,2016,365,280,73,8,4,0,0,174,59,40,0,0,180,0,185,0
North Carolina,Union,2016,209,165,41,3,0,0,0,108,67,44,0,0,209,0,0,0
North Carolina,Wake,2016,366,238,125,3,0,0,0,135,64,46,0,2,179,0,185,0
North Carolina,Yancey,2016,204,145,55,4,0,0,0,115,67,46,0,0,204,0,0,0
North Dakota,Billings,2016,366,356,10,0,0,0,0,91,44,34,0,0,350,1,15,0
North Dakota,Burke,2016,365,356,9,0,0,0,0,75,43,32,0,0,324,3,37,1
North Dakota,Burleigh,2016,337,329,7,1,0,0,0,117,41,30,0,12,241,0,60,24
North Dakota,Cass,2016,366,324,42,0,0,0,0,86,52,34,0,1,212,0,133,20
North Dakota,Dunn,2016,366,356,10,0,0,0,0,89,44,34,0,0,309,0,52,5
North Dakota,McKenzie,2016,366,359,7,0,0,0,0,87,44,33,0,1,344,0,21,0
North Dakota,Mercer,2016,366,356,9,1,0,0,0,107,44,32,0,5,330,11,20,0
North Dakota,Oliver,2016,366,357,9,0,0,0,0,91,44,32,0,1,336,1,27,1
North Dakota,Stutsman,2016,366,357,9,0,0,0,0,88,26,9,0,0,0,34,0,332
North Dakota,Williams,2016,366,346,18,2,0,0,0,106,45,31,0,0,288,25,38,15
Ohio,Adams,2016,366,358,8,0,0,0,0,80,37,23,0,0,0,6,360,0
Ohio,Allen,2016,366,316,47,3,0,0,0,122,58,34,0,0,206,0,160,0
Ohio,Ashtabula,2016,366,324,36,6,0,0,0,126,54,30,0,0,213,153,0,0
Ohio,Athens,2016,60,58,2,0,0,0,0,56,42,27,0,0,0,0,60,0
Ohio,Belmont,2016,366,345,21,0,0,0,0,100,43,17,1,259,0,1,98,7
Ohio,Butler,2016,366,259,96,11,0,0,0,136,74,42,0,0,287,12,63,4
Ohio,Clark,2016,366,270,90,6,0,0,0,119,65,42,0,0,178,3,185,0
Ohio,Clermont,2016,366,242,119,5,0,0,0,133,67,44,0,0,149,0,217,0
Ohio,Clinton,2016,211,154,53,4,0,0,0,112,74,44,0,0,211,0,0,0
Ohio,Columbiana,2016,365,364,1,0,0,0,0,52,16,1,0,0,0,305,0,60
